Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
9684	-30.9747	-50.75554	19.78084	0.134936	0.00328023	0.00611448	0.0372716	0.094449	0.0101222	0.0758663	0.00514119	0.0107529	0.049038	0.0362353	0.221211	0.105273	0.0533397	0.143083	0.21743	0.0211676	0.0491194	0.160328	0.00249747	0.0115295	0.248194	0.18468	1.60558	0.636654	1.113948	0.8860518	0.796365	0.894895	0.965948	1.03525	1.11745	1.25571	0.1646414	0.7954156	1.513138	0.0717338	0.00174382	0.00325055	0.0198142	0.0502106	0.00538114	0.0403317	0.00273313	0.00571639	0.0260693	0.0192633	0.117599	0.055965	0.0283562	0.0760653	0.115589	0.011253	0.0261126	0.0852327	0.00132769	0.00612927	0.131944	0.0981786	0.501444	0.498556	0.5014442	1.881059
9720	-27.54201	-49.85131	22.3093	0.0100774	0.0660537	0.0221135	0.0118978	0.016895	0.0492335	0.00313794	0.022738	0.00604948	0.0338765	0.0828251	0.0601234	0.0664567	0.0142993	0.00804165	0.0361024	0.00575221	0.00961978	0.0319009	0.00424833	0.0352201	0.0375062	0.112433	0.633376	1.21997	1.332914	0.6670859	0.320424	0.574038	0.840996	1.18907	1.74204	3.12087	0.8229326	0.5004717	0.3115032	0.0134978	0.0884724	0.0296189	0.015936	0.0226292	0.0659434	0.00420297	0.0304554	0.00810269	0.0453742	0.110936	0.0805293	0.0890123	0.0191525	0.010771	0.0483557	0.00770452	0.0128848	0.0427282	0.00569022	0.0471738	0.0502359	0.150593	0.485997	0.514003	0.4859971	0.7466019
9756	-32.76463	-56.86607	24.10144	0.000526592	0.0166083	0.0298432	0.0496072	0.0626851	0.0149852	0.0231717	0.0137315	0.0349263	0.0174796	0.0516314	0.0917165	0.0214602	0.0715479	0.0262733	0.0319271	0.0359232	0.0118897	0.04352	0.00693689	0.141559	0.0920004	0.161678	0.357035	1.38578	1.787829	0.2121708	0.836011	0.916353	0.973115	1.02763	1.09128	1.19616	0.1295113	0.1186751	0.1545851	0.00050074	0.015793	0.0283781	0.0471718	0.0596076	0.0142495	0.0220342	0.0130574	0.0332116	0.0166215	0.0490966	0.0872139	0.0204066	0.0680354	0.0249834	0.0303597	0.0341596	0.011306	0.0413834	0.00659634	0.134609	0.0874838	0.153741	0.0730804	0.92692	0.0730804	1.051628
9792	-30.1914	-51.35799	21.16659	0.0331342	0.0210638	0.0148265	0.0140841	0.0846599	0.0117715	0.00113088	0.0193218	0.00588603	0.112389	0.0421277	0.0602185	0.216648	0.000336354	0.0170113	0.0260692	0.0321481	0.0340754	0.0412558	0.0160517	0.0695209	0.0484116	0.011825	0.840557	1.09567	0.9408726	1.059127	0.34634	0.59623	0.851007	1.17508	1.6772	2.88734	0.7666957	1.125686	0.4602991	0.0354768	0.022553	0.0158747	0.0150799	0.0906454	0.0126038	0.00121084	0.0206879	0.00630218	0.120335	0.0451062	0.0644761	0.231965	0.000360135	0.018214	0.0279123	0.034421	0.0364846	0.0441727	0.0171866	0.0744361	0.0518344	0.012661	0.7054	0.2946	0.7054004	0.9339672
9828	-29.34507	-51.98096	22.63589	0.0541915	0.0940592	0.00143064	0.141377	0.0681996	0.0865995	6.04728e-05	0.0228408	0.0229373	0.112066	0.0639413	0.146374	0.0408611	0.000794972	0.0186957	0.0505548	0.0642813	0.102998	0.0857165	0.0320169	0.0266208	0.179769	0.00805386	0.333165	1.4001	1.493391	0.5066089	0.457185	0.682694	0.887731	1.12647	1.46479	2.1873	0.5659227	0.3392339	0.1427747	0.0380441	0.0660324	0.00100436	0.0992508	0.0478782	0.0607955	4.24538e-05	0.016035	0.0161027	0.0786735	0.0448887	0.102759	0.0286858	0.000558094	0.013125	0.035491	0.0451274	0.0723077	0.0601756	0.0224768	0.0186886	0.126204	0.00565406	0.339593	0.660407	0.3395929	1.42444
9864	-32.69582	-53.05346	20.35764	0.000420864	0.000627097	0.0208597	0.0412804	0.13343	0.235993	0.00249626	0.0187626	0.0286602	0.0574096	0.071412	0.113482	0.0945542	0.0313716	0.00992978	0.0124266	0.0242447	0.0478379	0.0474326	0.253614	0.0315175	0.0922409	0.0829599	1.16582	0.900508	0.7158533	1.284147	0.97723	0.98883	0.996502	1.00351	1.0113	1.0233	0.01665441	1.793869	0.7767751	0.000289659	0.000431599	0.0143567	0.0284112	0.091833	0.162422	0.00171805	0.0129134	0.0197253	0.039512	0.0491492	0.0781039	0.0650768	0.0215914	0.00683416	0.00855262	0.0166864	0.0329244	0.0326454	0.17455	0.0216919	0.0634847	0.057097	0.871247	0.128753	0.8712471	1.452964
9900	-33.36197	-49.24793	15.88596	0.0973241	0.0212147	0.00374976	0.0384989	0.0279611	0.0320042	0.00811976	0.0410385	0.0181219	0.00860039	0.0663975	0.0345551	0.156251	0.0289489	0.0758442	0.00903737	0.0876087	0.0904089	0.0100085	0.599193	0.117919	0.072846	0.148617	1.29705	0.821769	0.2479825	1.752018	0.0611787	0.255989	0.653696	1.52976	3.90641	16.3456	2.020223	7.065086	0.9470183	0.0542417	0.0118236	0.00208986	0.0214566	0.0155836	0.0178369	0.00452539	0.022872	0.0100999	0.00479326	0.0370053	0.0192586	0.0870835	0.0161341	0.0422703	0.0050368	0.048827	0.0503876	0.00557803	0.333948	0.0657197	0.0405993	0.0828285	0.352193	0.647807	0.3521932	1.794268
9936	-39.1294	-55.69845	16.56905	0.00832612	0.0204043	0.00172064	0.032652	0.176372	0.0239599	0.0155709	0.0126562	0.0298657	0.0668523	0.0375432	0.151368	0.124124	0.00424156	0.10907	0.0605978	0.00348316	0.0719543	0.281579	0.0146285	0.00425121	0.0234108	0.0198308	1.3494	0.790359	0.2316274	1.768373	0.0811636	0.293828	0.682425	1.46536	3.40336	12.3208	1.815835	7.634558	1.024397	0.00643211	0.0157628	0.00132923	0.0252244	0.136251	0.0185095	0.0120289	0.00977718	0.0230719	0.0516448	0.0290029	0.116935	0.0958885	0.00327669	0.0842592	0.0468131	0.00269082	0.0555863	0.217526	0.0113009	0.00328415	0.0180853	0.0153197	0.892337	0.107663	0.8923374	1.294462
9972	-48.41221	-59.66929	11.25708	0.0195846	0.00428692	0.0403666	0.00124634	0.0196911	0.0250254	0.0231946	0.0174243	0.0548965	0.0162989	0.0569097	0.00287387	0.0312727	0.0025526	0.00193544	0.00249504	0.035185	0.0317862	0.00632102	0.00132865	0.00637887	0.043039	0.0363652	1.89311	0.464132	0.2148318	1.785168	9.92583e-05	0.0111587	0.245975	4.06545	89.6163	10074.7	6.665093	8.30961	2.447293	0.0407624	0.00892255	0.0840169	0.00259407	0.040984	0.0520864	0.0482759	0.0362659	0.114258	0.0339237	0.118449	0.00598151	0.0650893	0.00531283	0.00402831	0.00519303	0.0732322	0.066158	0.0131562	0.00276538	0.0132766	0.0895791	0.0756886	0.883561	0.116439	0.883561	0.4804584
10008	-35.13721	-52.61569	17.47847	0.0291578	0.202711	0.00601023	0.000931099	0.0830008	0.0122123	0.0450135	0.00715995	0.00893795	0.0477124	0.0303039	0.00199891	0.00200713	0.0779549	0.0114271	0.0811787	0.156651	0.0813271	0.0933806	0.0401367	0.0302824	0.0381935	0.0165206	1.57493	0.65504	0.4327747	1.567225	0.0802281	0.292171	0.681222	1.46795	3.42265	12.4645	1.824217	3.621342	1.442597	0.0264061	0.18358	0.00544301	0.000843227	0.0751677	0.0110597	0.0407654	0.00648424	0.00809444	0.0432096	0.027444	0.00181027	0.00181771	0.0705979	0.0103487	0.0735175	0.141867	0.0736519	0.0845679	0.0363488	0.0274245	0.034589	0.0149615	0.870189	0.129811	0.8701886	1.104209
10044	-44.81433	-60.23192	15.41759	0.0136729	0.00652495	0.00590973	0.0010678	0.0153342	0.0200989	0.0200359	0.00220773	0.0141389	0.0158959	0.0320848	0.0036587	0.00773167	0.00690115	0.00225769	0.0117208	0.0347831	0.0195772	0.0172794	0.000925971	0.016939	0.000282904	0.0351551	1.64046	0.615724	0.16185	1.83815	0.0357597	0.197009	0.602411	1.66	5.0759	27.9644	2.408494	11.35712	1.598565	0.0449495	0.0214506	0.0194281	0.00351036	0.0504107	0.0660748	0.0658675	0.00725788	0.0464815	0.0522574	0.105478	0.0120279	0.0254177	0.0226874	0.00742212	0.0385319	0.114349	0.0643597	0.0568055	0.00304411	0.0556867	0.000930041	0.115572	0.871833	0.128167	0.8718334	0.3041845
10080	-39.57889	-55.69793	16.11904	0.130645	0.0456678	0.00915233	0.00661028	0.0963183	0.0129751	0.0331187	0.00153084	0.0716513	0.0628268	0.0312962	0.0308527	0.026506	0.00437326	0.200895	0.0128397	0.0975057	0.0656424	0.00965406	0.00276092	0.0177496	0.0891607	0.0397566	2.14369	0.313786	0.6674557	1.332544	0.0254213	0.166806	0.571932	1.74846	5.99499	39.337	2.655229	1.996454	4.099018	0.118823	0.0415354	0.00832416	0.00601214	0.0876028	0.011801	0.0301219	0.00139232	0.0651678	0.0571418	0.0284643	0.0280609	0.0241076	0.00397754	0.182717	0.0116779	0.0886827	0.0597026	0.00878049	0.00251109	0.0161435	0.0810928	0.0361592	0.677266	0.322734	0.6772663	1.099489
10116	-42.61877	-59.50944	16.89067	0.165605	0.0968984	0.00982482	0.00777913	0.175739	0.0486996	0.0142346	0.0147596	0.0273967	0.17519	0.209925	0.0893355	0.0498168	0.0713161	0.0848604	0.0128132	0.0857981	0.0199852	0.00749546	0.0188792	0.120101	0.0507414	0.0599498	1.7997	0.520179	0.4581042	1.541896	0.134633	0.376085	0.73705	1.35676	2.65898	7.42758	1.449898	3.365819	2.075865	0.102406	0.0599195	0.00607541	0.00481042	0.108672	0.0301146	0.0088023	0.00912696	0.0169414	0.108333	0.129812	0.0552428	0.0308055	0.0441	0.0524755	0.00792338	0.0530553	0.0123583	0.004635	0.0116744	0.0742674	0.0313772	0.0370714	0.337092	0.662908	0.3370921	1.617144
10152	-40.71174	-58.14154	17.42979	0.160231	0.0747605	0.0352763	0.0936499	0.0856889	0.162354	0.0306651	0.157832	0.0138789	0.0814316	0.0763226	0.085791	0.094933	0.191331	0.236989	0.0684599	0.107765	0.0244358	0.0729598	0.0191258	0.0543497	0.0449556	0.0251762	2.07066	0.357606	0.6807377	1.319262	0.575699	0.763918	0.919417	1.08765	1.30904	1.73702	0.3992574	1.937989	3.474195	0.080181	0.0374109	0.0176526	0.0468633	0.0428795	0.0812433	0.0153451	0.0789808	0.00694513	0.0407492	0.0381926	0.0429306	0.0475054	0.0957441	0.118591	0.034258	0.0539267	0.0122279	0.0365098	0.00957074	0.0271971	0.0224962	0.0125984	0.758667	0.241333	0.7586668	1.998363
10188	-38.66415	-58.49487	19.83072	0.049914	0.0198481	0.0144856	0.0704132	0.0740447	0.0660288	0.0217975	0.0221691	0.0702827	0.15686	0.0363076	0.0572591	0.0512892	0.0871916	0.0110559	0.058972	0.145154	0.0783567	0.0553922	0.00971426	0.0262382	0.0204617	0.0622753	0.789049	1.12657	0.682493	1.317507	0.18402	0.437999	0.772941	1.29376	2.28311	5.43419	1.223947	1.930433	0.4202394	0.0394418	0.0156838	0.0114464	0.0556401	0.0585098	0.0521756	0.0172242	0.0175179	0.055537	0.12395	0.0286901	0.0452458	0.0405284	0.0688983	0.00873628	0.0465994	0.1147	0.061917	0.0437706	0.00767615	0.0207333	0.0161687	0.0492096	0.977482	0.0225179	0.9774821	1.265511
10224	-33.64589	-55.13627	21.49038	0.0768949	0.00441575	0.273328	0.103183	0.102247	0.025358	0.109576	0.00259399	0.0646346	0.403117	0.164116	0.0524407	0.230677	0.19126	0.137136	0.0448098	0.0407981	0.0182347	0.0316621	0.0734051	0.0486847	0.0828114	0.011929	0.341177	1.39529	1.304672	0.6953277	0.894411	0.947032	0.983164	1.01712	1.05593	1.11805	0.08068708	0.532952	0.1467119	0.03353	0.00192549	0.119185	0.0449931	0.0445846	0.0110574	0.0477807	0.00113111	0.0281839	0.175779	0.0715627	0.0228668	0.100587	0.0833991	0.0597983	0.0195393	0.01779	0.00795123	0.0138063	0.0320083	0.021229	0.0361099	0.00520163	0.678885	0.321115	0.6788852	2.293314
10260	-34.33473	-55.51997	21.18523	0.108583	0.120538	0.0376007	0.00717009	0.217474	0.0185001	0.00493623	0.074107	0.0186249	0.0791222	0.0034574	0.241259	0.103487	0.0248105	0.0199572	0.137068	0.0798689	0.206848	0.0251297	0.0711173	0.0409456	0.0735489	0.0388593	0.957633	1.02542	1.429862	0.5701381	0.493817	0.708845	0.898204	1.11333	1.41075	2.02504	0.5101907	0.3987365	0.5603362	0.0619408	0.0687603	0.0214492	0.00409015	0.124057	0.0105533	0.00281586	0.0422741	0.0106245	0.045135	0.00197226	0.137625	0.0590339	0.0141531	0.0113845	0.07819	0.0455609	0.117996	0.0143352	0.0405686	0.0233573	0.0419557	0.0221672	0.897733	0.102267	0.8977327	1.753013
10296	-39.99626	-56.4174	16.42115	0.190716	0.0144347	0.0331625	0.0127582	0.0721477	0.103117	0.0246854	0.00383965	0.0139753	0.0429313	0.042832	0.149385	0.0311717	0.161554	0.0221544	0.0631278	0.128008	0.0510573	0.0211055	0.0578063	0.0359733	0.0240538	0.0182545	1.21357	0.871856	0.07904108	1.920959	0.736991	0.861709	0.954627	1.04753	1.16048	1.35687	0.2206662	24.3033	0.8351653	0.144673	0.0109499	0.0251564	0.00967814	0.0547299	0.0782223	0.0187259	0.00291269	0.0106014	0.0325668	0.0324916	0.11332	0.0236463	0.122552	0.0168059	0.0478876	0.0971048	0.0387311	0.0160103	0.0438508	0.0272887	0.0182467	0.0138475	0.617015	0.382985	0.6170155	1.318251
10332	-41.23133	-55.56345	14.33211	0.0190784	0.00233062	0.00471334	0.00933997	0.0197983	0.00194769	0.0122727	0.0155913	0.0113579	0.0157468	0.00337353	0.0219008	0.0344836	0.0251563	0.0130138	0.00518462	0.0258572	0.00489548	0.0342762	0.0364723	0.0605021	0.0208267	0.0224537	1.93102	0.441391	0.1329764	1.867024	0.0254719	0.166968	0.572105	1.74793	5.98918	39.2589	2.653791	14.04026	2.624906	0.0453628	0.00554154	0.0112069	0.0222077	0.0470747	0.00463103	0.0291809	0.0370715	0.0270058	0.0374412	0.00802127	0.0520737	0.0819919	0.0598143	0.030943	0.0123275	0.0614809	0.01164	0.0814987	0.0867204	0.143856	0.0495199	0.0533884	0.797072	0.202928	0.7970723	0.4205733
10368	-36.80014	-53.83374	17.03359	0.0559285	0.00254804	0.00447554	0.00986481	0.0567312	0.0893131	0.0779988	0.00702203	0.03358	0.111412	0.0480492	0.142937	0.192185	0.00216389	0.0615795	0.00194103	0.177247	0.00264979	0.107624	0.0745352	0.0218034	0.00960939	0.0682869	1.57594	0.654437	0.4357585	1.564241	0.0650007	0.263668	0.659752	1.51572	3.79265	15.3844	1.976405	3.589698	1.444851	0.0411395	0.00187427	0.00329209	0.00725628	0.0417299	0.0656962	0.0573738	0.00516521	0.0247006	0.0819516	0.0353436	0.105141	0.141366	0.0015917	0.0452962	0.00142777	0.130378	0.00194911	0.0791651	0.054826	0.016038	0.0070684	0.05023	0.0302792	0.969721	0.03027917	1.359485
10404	-43.21777	-55.76408	12.54631	0.0299239	0.00658468	0.0101318	0.00507886	0.00764207	0.155736	0.0365167	0.0106724	0.00198377	0.00808642	0.0363585	0.0462135	0.0364456	0.0366372	0.0867149	0.0147155	0.0493421	0.0065804	0.0584209	0.00497616	0.00634437	0.000921557	0.102088	0.946466	1.03212	0.0241904	1.97581	0.0246812	0.164419	0.569366	1.75634	6.08201	40.5167	2.676594	81.67743	0.5502064	0.0394713	0.00868558	0.0133645	0.00669932	0.0100803	0.205426	0.0481677	0.0140776	0.00261671	0.0106665	0.047959	0.0609583	0.048074	0.0483267	0.114382	0.0194106	0.0650852	0.00867993	0.0770606	0.00656385	0.00836859	0.00121559	0.134661	0.431322	0.568678	0.4313221	0.7581162
10440	-39.93882	-55.14914	15.21032	0.0807821	0.107141	0.00258886	0.0220413	0.0134738	0.0883901	0.0553276	0.195522	0.0224905	0.0933918	0.185354	0.0065689	0.126998	0.0899292	0.112239	0.0679444	0.0407683	0.0365092	0.11008	0.185626	0.0338025	0.0903097	0.0463652	1.82366	0.505802	0.1820051	1.817995	0.180684	0.434108	0.770792	1.29737	2.30357	5.53453	1.237176	9.988702	2.163293	0.0445413	0.0590751	0.00142744	0.012153	0.00742913	0.0487362	0.0305063	0.107806	0.0124007	0.051494	0.1022	0.00362194	0.0700237	0.0495848	0.061886	0.0374629	0.0224787	0.0201303	0.0606955	0.10235	0.0186379	0.0497946	0.0255647	0.173115	0.826885	0.1731152	1.813644
10476	-41.11929	-59.17203	18.05274	0.00546286	0.00873046	0.00011521	0.00122301	0.0430814	0.0191077	0.00844671	0.0649712	0.00820354	0.0189844	0.0101644	0.00491134	0.0176977	0.0367859	0.029581	0.0353638	0.00580401	0.00417824	0.0315541	0.00226889	0.0204167	0.0126394	0.00868742	0.60533	1.2368	0.6229494	1.377051	0.00611937	0.0832858	0.460509	2.17151	12.0068	163.416	3.684973	2.210534	0.2936589	0.0137127	0.0219149	0.000289197	0.00306996	0.108142	0.0479636	0.0212027	0.163089	0.0205923	0.047654	0.0255145	0.0123283	0.0444242	0.0923388	0.0742532	0.0887692	0.0145691	0.0104881	0.0792063	0.0056953	0.0512493	0.0317271	0.0218069	0.870956	0.129044	0.8709555	0.3983793
10512	-42.25424	-59.41712	17.16288	0.00388814	0.178242	0.0179024	0.163949	0.0455964	0.0843345	0.052179	0.261505	0.022315	0.185076	0.113644	0.140861	0.0928164	0.120662	0.0676381	0.046974	0.101698	0.012338	0.00851727	0.156327	0.0463421	0.0196988	0.109301	1.19839	0.880968	0.3893987	1.610601	0.17326	0.425316	0.765887	1.30568	2.35119	5.77166	1.267511	4.136123	0.8161845	0.00189499	0.0868709	0.00872518	0.0799048	0.0222226	0.0411026	0.0254308	0.127451	0.0108758	0.0902014	0.0553872	0.0686524	0.0452364	0.0588078	0.0329651	0.022894	0.0495649	0.00601323	0.00415111	0.0761901	0.022586	0.00960072	0.0532708	0.726297	0.273703	0.7262967	2.051807
10548	-38.08702	-48.99073	10.90371	0.0103052	0.0119209	0.00197288	0.0206458	0.0113149	0.0285834	0.014877	0.00879941	0.00168222	0.0577174	0.0102526	0.00560232	0.122391	0.0186777	0.00258206	0.0361558	0.0374178	0.00427158	0.00486399	0.00969294	0.0219289	0.00690936	0.00338997	2.60464	0.0372154	0.3343254	1.665675	0.0107819	0.109784	0.501957	1.9922	9.10877	92.7481	3.275421	4.982196	41.99291	0.0228014	0.0263764	0.00436521	0.0456812	0.0250354	0.063244	0.0329169	0.0194697	0.00372209	0.127706	0.0226849	0.0123957	0.270803	0.0413265	0.00571309	0.0799986	0.0827911	0.00945133	0.0107621	0.0214467	0.0485201	0.0152877	0.00750068	0.05861	0.94139	0.05861001	0.4519549
10584	-51.85782	-68.67743	16.81961	0.312237	0.102091	0.0561128	0.0349615	0.0208376	0.106809	0.243591	0.0378968	0.00558534	0.0131891	0.0353368	0.00664657	0.0114959	0.186425	0.00866512	0.0226086	0.101102	0.0112596	0.00110428	0.00841618	0.0265292	0.0760423	0.070835	1.09777	0.941338	0.5342011	1.465799	0.0141351	0.125284	0.523071	1.91179	7.98184	70.7457	3.079616	2.743909	0.699709	0.208189	0.068071	0.0374141	0.0233111	0.0138938	0.0712168	0.162418	0.0252683	0.00372412	0.00879401	0.0235614	0.0044317	0.00766505	0.124302	0.0057776	0.0150746	0.067411	0.00750752	0.000736295	0.00561162	0.0176888	0.0507024	0.0472303	0.0276764	0.972324	0.02767644	1.499777
10620	-52.36558	-66.92235	14.55678	0.0254624	0.0244948	0.0451519	0.0297827	0.11106	0.00731385	0.031751	0.00858958	0.00618036	0.0296671	0.0518754	0.0226856	0.166361	0.0518032	0.0652276	0.0459617	0.00282974	0.0506746	0.0364681	0.00912625	0.0281813	0.108853	0.126193	1.95675	0.425951	0.1508961	1.849104	0.0470605	0.225243	0.628115	1.59207	4.43965	21.2493	2.209931	12.25416	2.756305	0.0234526	0.0225614	0.041588	0.027432	0.102294	0.00673656	0.0292449	0.0079116	0.00569255	0.0273254	0.0477809	0.020895	0.15323	0.0477143	0.0600792	0.0423339	0.00260639	0.0466749	0.0335897	0.00840591	0.0259569	0.100262	0.116233	0.31521	0.68479	0.3152096	1.085694
10656	-49.58459	-59.94086	10.35627	0.0146367	0.105868	0.0249396	0.0617364	0.00645978	0.062761	0.00360005	0.0128241	0.00723841	0.0550854	0.071363	0.218368	0.00291899	0.101492	0.101681	0.000371602	0.000480476	0.0189698	0.0353907	0.0152445	0.0409644	0.122405	0.0156588	2.60839	0.0349682	0.4927827	1.507217	0.00426487	0.0698392	0.435893	2.29414	14.3186	234.474	3.946035	3.058584	44.7558	0.0133006	0.0962036	0.0226629	0.0561007	0.00587009	0.0570317	0.00327141	0.0116534	0.00657764	0.0500568	0.0648485	0.198433	0.00265253	0.0922272	0.0923991	0.000337679	0.000436615	0.0172381	0.0321599	0.0138529	0.0372249	0.111231	0.0142294	0.542192	0.457808	0.5421918	1.100458
10692	-41.27112	-59.45469	18.18357	0.0528458	0.00484253	0.0565389	0.0119583	0.00464464	0.0551944	0.100853	0.0754052	0.000574492	0.0205332	0.0504859	0.0572776	0.0178954	0.0532598	0.0144193	0.0012627	0.0352508	0.0170444	0.0732748	0.00351779	0.0623016	0.0380915	0.0410896	2.09575	0.342548	0.755172	1.244828	0.189877	0.444743	0.776634	1.28761	2.24849	5.26657	1.201291	1.648403	3.670884	0.0622769	0.00570675	0.0666291	0.0140924	0.00547354	0.0650446	0.118852	0.0888623	0.000677018	0.0241976	0.0594958	0.0674996	0.0210891	0.0627648	0.0169927	0.00148805	0.0415418	0.0200862	0.0863518	0.00414559	0.0734202	0.0448894	0.0484227	0.789651	0.210349	0.7896513	0.8485621
10728	-38.42014	-55.03287	16.61273	0.0417598	0.00932209	0.00432439	0.0127354	0.0569832	0.0320948	0.0737939	0.041285	0.00355979	0.155744	0.116532	0.0031363	0.105907	0.0475748	0.0824453	0.0447491	0.0258056	0.0236473	0.00627384	0.0850009	0.0483013	0.0552709	0.0070202	2.2595	0.244299	0.6908828	1.309117	0.0808318	0.293241	0.682	1.46628	3.41016	12.3714	1.818796	1.894847	5.549359	0.0385499	0.00860554	0.00399199	0.0117565	0.0526031	0.0296278	0.0681216	0.0381116	0.00328616	0.143772	0.107575	0.00289523	0.0977666	0.0439179	0.076108	0.0413094	0.023822	0.0218297	0.00579159	0.0784671	0.0445885	0.0510224	0.00648058	0.755232	0.244768	0.755232	1.083267
10764	-39.20381	-55.28366	16.07985	0.0405553	0.00142611	0.0484222	0.0575911	0.057466	0.0212885	0.0304447	0.00597541	0.0024569	0.0604591	0.295447	0.00782922	0.17821	0.0323596	0.0781486	0.313873	0.00985006	0.0242055	0.147704	0.108852	0.125742	0.135087	0.0578722	1.80767	0.515399	0.1998956	1.800104	0.485614	0.703078	0.895917	1.11617	1.42232	2.05925	0.5223018	9.005221	2.104389	0.0220258	0.000774529	0.0262983	0.031278	0.03121	0.0115619	0.0165346	0.00324527	0.00133435	0.0328356	0.160459	0.00425208	0.0967869	0.0175746	0.0424429	0.170466	0.00534961	0.0131461	0.0802187	0.0591182	0.068291	0.0733661	0.0314307	0.907199	0.0928008	0.9071992	1.841266
10800	-42.70128	-58.63379	15.93251	0.0735264	0.128169	0.0308024	0.0380201	0.158945	0.151251	0.00277	0.00752762	0.000400721	0.203759	0.0445712	0.188537	0.0484447	0.451397	0.394796	0.0444863	0.118688	0.0423347	0.0298896	0.0676221	0.35578	0.105871	0.367675	0.938069	1.03716	0.3818413	1.618159	0.184331	0.43836	0.773139	1.29343	2.28123	5.42501	1.222724	4.237778	0.5426766	0.0240655	0.0419504	0.0100817	0.0124441	0.0520233	0.0495052	0.000906631	0.00246382	0.000131157	0.0666912	0.0145883	0.0617091	0.0158561	0.147744	0.129218	0.0145605	0.0388469	0.0138563	0.00978297	0.022133	0.116448	0.034652	0.120341	0.816951	0.183049	0.8169511	3.055264
10836	-44.52222	-61.43417	16.91194	0.0230884	0.0108762	0.0242657	1.97575e-05	0.0745938	0.041003	0.041446	0.00476253	0.0502727	0.0267805	0.0187763	0.0228275	0.0354922	0.0419796	0.0269978	0.0131629	0.0718	0.00547449	0.0479768	0.0268643	0.0148565	0.0548547	0.105533	2.26115	0.243311	0.8622894	1.137711	0.0482695	0.228047	0.630544	1.58593	4.38507	20.717	2.19159	1.319407	5.575938	0.0294605	0.0138779	0.0309628	2.52104e-05	0.0951809	0.0523194	0.0528847	0.00607694	0.0641475	0.0341716	0.0239584	0.0291276	0.0452877	0.0535655	0.034449	0.0167958	0.0916161	0.00698539	0.061218	0.0342786	0.0189568	0.0699941	0.13466	0.546555	0.453445	0.5465552	0.7837051
10872	-36.64082	-53.34108	16.70026	0.0700987	0.0325789	0.0492719	2.37807e-05	0.0506826	0.0666786	0.0613148	0.0284553	0.032001	0.14899	0.118744	0.014823	0.0305107	0.0160154	0.135749	0.0438924	0.0299845	0.02667	0.0811873	0.0841968	0.186398	0.153949	0.0461246	1.90819	0.455087	0.3713934	1.628607	0.189489	0.444299	0.776392	1.28801	2.25073	5.27736	1.202771	4.385126	2.515809	0.0464741	0.0215992	0.0326663	1.57661e-05	0.0336016	0.0442066	0.0406505	0.0188653	0.0212161	0.0987771	0.0787248	0.00982736	0.020228	0.0106179	0.0899992	0.0290998	0.0198791	0.0176817	0.0538256	0.0558208	0.123578	0.102065	0.0305797	0.452547	0.547453	0.4525473	1.508341
10908	-45.85361	-61.07894	15.22532	0.111619	0.0236363	0.233526	0.0997486	0.0704182	0.0011656	0.123808	0.0353409	0.173425	0.128272	0.112705	0.114477	0.0430886	0.108175	0.136176	0.027238	0.345631	0.0571384	0.0262987	0.15238	0.0852476	0.0638684	0.0389323	0.549464	1.27032	0.06132459	1.938675	0.53348	0.736063	0.908824	1.10032	1.35858	1.87448	0.4543287	31.61334	0.2595236	0.0482717	0.0102219	0.100992	0.043138	0.0304536	0.000504083	0.0535427	0.0152838	0.0750008	0.0554736	0.0487411	0.0495073	0.0186344	0.0467821	0.0588916	0.0117795	0.149474	0.0247105	0.0113733	0.0658993	0.0368668	0.027621	0.0168369	0.452533	0.547467	0.4525331	2.312316
