Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
13356	-38.16333	-58.13818	19.97485	0.186784	0.179684	0.0225722	0.00848976	0.0190514	0.042439	0.0969205	0.0430742	0.0220531	0.0569503	0.033104	0.147201	0.0320877	0.0738133	0.0585807	0.0220925	0.0683343	0.0262976	0.0991809	0.00379125	0.0328018	0.00322831	0.0179939	1.3561	0.786342	1.059758	0.9402422	0.229449	0.487758	0.799329	1.25105	2.05019	4.35827	1.064412	0.8872237	1.034737	0.144065	0.138589	0.0174097	0.00654808	0.0146942	0.0327328	0.074754	0.0332228	0.0170094	0.0439253	0.0255329	0.113535	0.024749	0.0569316	0.0451828	0.0170398	0.0527057	0.0202832	0.0764974	0.00292416	0.0252997	0.00248997	0.0138786	0.777245	0.222755	0.7772453	1.296526
13392	-47.08886	-61.84814	14.75928	0.0165269	0.0135792	0.0397456	0.0125918	0.00372703	0.127759	0.134584	0.0342989	0.00552033	0.076867	0.055246	0.0113832	0.0698895	0.0422369	0.00171348	0.021066	0.0165949	0.00116975	0.0199148	0.00429114	0.0802724	0.00679759	0.0398561	2.46725	0.119648	0.630744	1.369256	0.0305531	0.182456	0.588159	1.70022	5.48078	32.7299	2.522273	2.170858	12.37258	0.0197778	0.0162503	0.0475635	0.0150686	0.00446014	0.152889	0.161057	0.0410455	0.00660617	0.0919868	0.0661128	0.0136223	0.0836367	0.0505449	0.00205052	0.0252097	0.0198591	0.00139985	0.0238321	0.00513521	0.096062	0.00813468	0.0476958	0.309835	0.690165	0.3098349	0.8356313
13428	-38.06214	-56.49408	18.43194	0.0189811	0.0024532	0.0260247	0.0281322	0.0432019	0.0050187	0.00157677	0.00522444	0.0100935	0.0453146	0.085728	0.0644106	0.0114223	0.00947932	0.0244455	0.0122669	0.000867018	0.0281919	0.0489569	0.0165306	0.00467356	0.0505889	0.0110647	1.80588	0.516471	1.032645	0.9673553	0.0355087	0.196334	0.601766	1.66178	5.09337	28.1621	2.413587	0.9367745	2.097946	0.034222	0.00442299	0.0469211	0.0507209	0.0778908	0.00904845	0.00284284	0.00941939	0.018198	0.0816999	0.154563	0.116129	0.0205938	0.0170907	0.0440739	0.0221165	0.00156319	0.0508285	0.0882668	0.0298037	0.00842619	0.0912092	0.019949	0.728373	0.271627	0.7283733	0.5546474
13464	-37.20706	-60.58045	23.37339	0.0945313	0.00674386	0.0106317	0.0183976	0.158197	0.0482631	0.0482061	0.0211997	0.0452285	0.0376508	0.0648779	0.142664	0.0888468	0.00747614	0.00294771	0.00292642	0.0922941	0.029529	0.107116	0.0376503	0.0171975	0.0835427	0.0847158	0.548549	1.27087	1.916931	0.08306874	0.397016	0.637291	0.868874	1.15091	1.56914	2.51879	0.6679558	0.04333423	0.2589794	0.0755746	0.00539149	0.00849966	0.0147083	0.126473	0.0385847	0.0385392	0.0169485	0.0361587	0.0301005	0.0518677	0.114055	0.07103	0.00597692	0.0023566	0.00233957	0.073786	0.0236074	0.0856359	0.0301002	0.0137488	0.0667895	0.0677274	0.911313	0.0886872	0.9113128	1.250834
13500	-41.28425	-58.05806	16.7738	0.0741045	0.0298115	0.00985274	0.0376335	0.0219095	0.15332	0.0195524	0.00693876	0.0443704	0.0753773	0.0251981	0.0923291	0.137781	0.0819396	0.00334229	0.0647732	0.0672149	0.00804849	0.0290494	0.045	0.0755992	0.0763501	0.129332	2.06587	0.360479	0.5990511	1.400949	0.0828195	0.296736	0.684525	1.46087	3.37	12.0745	1.801231	2.338613	3.438538	0.056619	0.0227772	0.00752791	0.0287536	0.0167398	0.117143	0.0149389	0.00530151	0.0339009	0.0575915	0.0192524	0.0705433	0.105271	0.0626053	0.00255365	0.0494895	0.051355	0.00614939	0.022195	0.0343819	0.057761	0.0583347	0.0988149	0.94453	0.05547	0.94453	1.308828
13536	-39.91741	-56.58131	16.66391	0.167861	0.0595198	0.00855137	0.0334656	0.0529806	0.0304064	0.029478	0.0373434	0.0199263	0.0411471	0.0159635	0.237995	0.182168	0.106107	0.0790695	0.334244	0.162788	0.006197	0.0367744	0.0805452	0.117607	0.560845	0.0860747	0.525536	1.28468	0.7175713	1.282429	0.0137921	0.123792	0.521119	1.91895	8.07805	72.5051	3.097379	1.787179	0.2454479	0.0674938	0.0239318	0.00343835	0.0134559	0.0213025	0.0122259	0.0118526	0.0150151	0.008012	0.0165445	0.00641862	0.0956934	0.0732464	0.0426638	0.0317924	0.134393	0.0654538	0.0024917	0.0147863	0.0323857	0.0472877	0.225505	0.034609	0.0372397	0.96276	0.0372397	2.487058
13572	-34.94981	-51.39363	16.44383	0.0498147	0.0649719	0.00464509	0.0259653	0.00176599	0.144507	0.00623961	0.0548246	0.0467644	0.0302842	0.0145113	0.124444	0.152392	0.030644	0.18258	0.0481348	0.077477	0.0176081	0.00260301	0.0511892	0.0113839	0.101464	0.0203018	1.56263	0.662423	0.1908712	1.809129	0.164018	0.414096	0.759526	1.31661	2.4149	6.09689	1.307149	9.478268	1.415376	0.0393943	0.0513808	0.00367341	0.0205338	0.00139658	0.114278	0.00493439	0.0433562	0.0369821	0.0239492	0.0114758	0.0984126	0.120514	0.0242338	0.144387	0.0380658	0.0612701	0.0139248	0.0020585	0.0404813	0.00900255	0.0802394	0.016055	0.614637	0.385363	0.6146365	1.264516
13608	-30.84124	-52.24679	21.40555	0.00687722	0.0147265	0.0155729	0.00358941	0.0432579	0.0254011	0.0114846	0.022619	0.0198832	0.0393476	0.0198093	0.0651709	0.0118621	0.00755703	0.0365976	0.0128623	0.0957537	0.00536378	0.00688809	0.0532348	0.00308676	0.0443045	0.0127647	0.571841	1.2569	0.7177226	1.282277	0.410075	0.647429	0.873163	1.14526	1.54457	2.43858	0.6445546	1.786592	0.2729781	0.011898	0.0254777	0.0269421	0.00620988	0.0748388	0.0439453	0.0198691	0.0391322	0.0343991	0.0680736	0.0342712	0.11275	0.0205221	0.0130741	0.063316	0.0222525	0.165659	0.00927966	0.0119168	0.0920994	0.00534027	0.0766495	0.0220837	0.726982	0.273018	0.7269818	0.578015
13644	-34.10555	-51.55992	17.45437	0.141374	0.0887281	0.158928	0.0387997	0.173428	0.0440027	0.00512331	0.00860585	0.0010068	0.189105	0.114882	0.152358	0.246699	0.0408252	0.0103334	0.0281168	0.0159163	0.0240404	0.0332245	0.0239789	0.00464681	0.096706	0.081731	1.90573	0.456563	0.7647423	1.235258	0.143911	0.388509	0.744562	1.34307	2.57395	6.94873	1.401711	1.61526	2.504445	0.0820719	0.0515094	0.0922626	0.0225244	0.100681	0.025545	0.00297424	0.00499597	0.000584477	0.109781	0.0666927	0.0884486	0.143217	0.0237003	0.00599887	0.0163227	0.0092399	0.0139562	0.0192879	0.0139205	0.00269762	0.0561409	0.0474474	0.403195	0.596805	0.4031952	1.72256
13680	-33.81085	-50.74291	16.93206	0.00275366	0.00629001	0.0112062	0.00916034	0.0670864	0.0118382	0.00885939	0.0188993	0.00684169	0.0732012	0.0146345	0.043852	0.0223084	5.60021e-05	0.0201951	0.0920405	0.0165039	0.144914	0.000515888	0.0401104	0.0418023	0.00645444	0.0631701	2.14347	0.313918	0.6727873	1.327213	0.0483146	0.228151	0.630633	1.58571	4.38307	20.6977	2.190915	1.972708	4.096867	0.00381027	0.00870356	0.0155061	0.0126753	0.0928283	0.0163806	0.0122588	0.0261511	0.00946693	0.101289	0.0202499	0.0606786	0.0308684	7.74908e-05	0.0279442	0.127358	0.0228366	0.200519	0.00071384	0.0555012	0.0578423	0.00893109	0.0874092	0.487558	0.512442	0.4875576	0.7226937
13716	-40.84353	-55.50867	14.66514	0.00362071	0.0183448	0.013292	0.0124738	0.0166209	0.00894815	0.0254855	0.0626496	0.00424596	0.0463353	0.00387952	0.135494	0.0370595	0.00296938	0.0451892	0.068293	0.00838415	0.0769815	0.00784	0.0247056	0.00481422	0.015866	0.0736982	2.49762	0.101429	0.755109	1.244891	0.0230332	0.15897	0.563411	1.7749	6.29048	43.4156	2.726561	1.648624	14.77455	0.00504845	0.0255787	0.0185334	0.0173926	0.023175	0.0124767	0.0355352	0.0873541	0.00592026	0.0646066	0.00540933	0.188924	0.0516732	0.00414029	0.0630085	0.0952229	0.0116903	0.107337	0.0109315	0.0344477	0.0067126	0.0221224	0.102759	0.851498	0.148502	0.8514981	0.7171913
13752	-42.91496	-59.98193	17.06697	0.0541783	0.103858	0.153481	0.28531	0.0703758	0.102736	0.10884	0.0393974	0.0548932	0.0562696	0.135799	0.0846079	0.0513692	0.0408576	0.238958	0.0256363	0.0807239	0.148702	0.0802134	0.0174618	0.0247774	0.023019	0.161331	0.525649	1.28461	0.2542577	1.745742	0.131685	0.372045	0.734571	1.36134	2.68784	7.59387	1.465908	6.866034	0.2455137	0.0252839	0.0484684	0.0716267	0.133148	0.032843	0.0479449	0.0507934	0.018386	0.0256175	0.0262599	0.0633747	0.0394848	0.023973	0.0190674	0.111517	0.011964	0.0376722	0.0693964	0.037434	0.00814908	0.0115631	0.0107425	0.0752901	0.751821	0.248179	0.7518211	2.142796
13788	-37.31938	-54.85503	17.53565	0.0616899	0.00629451	0.00102588	0.00515825	0.00102959	0.0522031	0.014993	0.00744044	0.0417483	0.0413289	0.0176585	0.0144537	0.00837767	0.0407649	0.0863031	0.0586024	0.0423871	0.071736	0.0454273	0.001171	0.0163898	0.0146691	0.0192548	0.710373	1.17378	0.1656957	1.834304	0.0863817	0.302894	0.688925	1.45154	3.30149	11.5765	1.770781	11.07032	0.3631219	0.0920598	0.00939329	0.00153092	0.00769765	0.00153646	0.0779026	0.022374	0.0111034	0.0623009	0.061675	0.0263518	0.0215692	0.012502	0.0608334	0.12879	0.0874522	0.0632542	0.107051	0.0677911	0.00174748	0.0244584	0.0218907	0.0287339	0.935265	0.0647355	0.9352645	0.6701073
13824	-35.82404	-54.87984	19.05579	0.104392	0.0479132	0.0319303	0.063592	0.00683889	0.0221513	0.0725128	0.0282816	0.0201938	0.134154	0.0967006	0.0812389	0.154369	0.0601398	0.131923	0.0494195	0.0491396	0.0335541	0.0853606	0.0255106	0.0384158	0.207057	0.118362	0.675292	1.19482	0.506634	1.493366	0.211343	0.468592	0.789394	1.26679	2.13405	4.73165	1.123847	2.947623	0.3391083	0.0627675	0.0288087	0.0191987	0.0382359	0.00411201	0.0133189	0.0435997	0.0170049	0.0121419	0.0806629	0.0581431	0.0488464	0.0928173	0.0361602	0.0793209	0.0297144	0.0295461	0.020175	0.0513247	0.0153387	0.0230982	0.124497	0.0711674	0.806933	0.193067	0.8069329	1.66315
13860	-38.68864	-53.54502	14.85638	0.114218	0.0505204	0.054695	0.0433736	0.309979	0.448944	0.149773	0.0954491	0.00350892	0.00950523	0.0852705	0.20183	0.205539	0.452348	0.372733	0.222966	0.0190475	0.144284	0.166034	0.130343	0.0400795	0.344678	0.409437	1.4228	0.746322	0.5169419	1.483058	0.608753	0.785003	0.927261	1.07845	1.27388	1.6427	0.3588897	2.868907	1.143846	0.028032	0.012399	0.0134236	0.010645	0.0760768	0.110182	0.0367581	0.0234256	0.000861178	0.00233283	0.0209276	0.0495343	0.0504446	0.111018	0.0914782	0.0547215	0.00467475	0.0354109	0.0407489	0.0319895	0.00983653	0.0845928	0.100486	0.758661	0.241339	0.7586607	4.074554
13896	-33.842	-51.81139	17.96939	0.0205568	0.126286	0.0178386	0.0844675	0.0746222	0.0580624	0.037791	0.0236243	0.000837056	0.0769711	0.0361931	0.0149711	0.050069	0.0326479	0.0498133	0.0261399	0.0939482	0.0694141	0.0260684	0.0835386	0.0174086	0.0469673	0.0824309	1.58354	0.649878	0.3427458	1.657254	0.298383	0.554429	0.831926	1.20203	1.80366	3.3514	0.8744638	4.835228	1.461999	0.0178651	0.10975	0.0155029	0.0734074	0.0648512	0.0504598	0.0328427	0.020531	0.000727453	0.0668925	0.031454	0.0130108	0.043513	0.028373	0.0432908	0.0227172	0.0816467	0.060325	0.022655	0.0726001	0.0151291	0.0408175	0.0716375	0.852184	0.147816	0.8521843	1.150667
13932	-40.98079	-57.7452	16.76441	0.0830493	0.0460578	0.063643	0.0648749	0.202258	0.134434	0.083677	0.0320652	0.000817204	0.16596	0.0289078	0.165826	0.183734	0.156552	0.0583164	0.0737759	0.181681	0.0725194	0.0393893	0.180537	0.0478004	0.015212	0.0852276	0.319933	1.40804	0.3089219	1.691078	0.036179	0.198132	0.60348	1.65706	5.04713	27.6404	2.400066	5.474128	0.1363313	0.0383366	0.0212609	0.0293784	0.0299471	0.0933651	0.0620566	0.0386264	0.0148017	0.000377232	0.0766092	0.0133442	0.0765474	0.0848141	0.0722666	0.0269196	0.0340559	0.0838663	0.0334759	0.0181826	0.0833384	0.0220653	0.00702205	0.0393422	0.176455	0.823545	0.1764545	2.166317
13968	-36.9002	-52.37198	15.47177	0.451033	0.00353123	0.0831834	0.0161151	0.200903	0.180991	0.0956602	0.0153271	0.0172462	0.0526457	0.29761	0.0324115	0.0918919	0.257872	0.101409	0.12226	0.446136	0.247937	0.486089	0.0678366	0.0153364	0.0825063	0.0401107	1.62111	0.627332	0.4167304	1.58327	0.747312	0.867574	0.956649	1.04532	1.15264	1.33813	0.2106099	3.799266	1.550483	0.132421	0.00103675	0.0244223	0.00473132	0.0589841	0.0531383	0.0280854	0.00449996	0.00506341	0.0154565	0.0873771	0.00951588	0.0269791	0.0757102	0.0297731	0.0358951	0.130984	0.0727933	0.142714	0.0199165	0.00450272	0.0242235	0.0117763	0.57003	0.42997	0.5700296	3.406044
14004	-33.0272	-54.41702	21.38982	0.0124451	0.000198548	0.00868027	0.00218932	0.0112684	0.0196231	0.00360128	0.00230631	0.0149994	0.0195397	0.0162179	0.0748502	0.0174366	0.00695975	0.018449	0.00375363	0.0704017	0.0166836	0.0313001	0.00528831	0.0193805	0.0193388	4.91296e-05	0.974486	1.01531	1.708796	0.2912039	0.0569311	0.247161	0.646578	1.5466	4.04594	17.5651	2.072253	0.1704147	0.5758761	0.0315098	0.000502703	0.0219775	0.00554314	0.0285304	0.0496836	0.00911807	0.00583933	0.0379769	0.0494726	0.0410621	0.189513	0.0441477	0.0176214	0.046711	0.00950381	0.17825	0.0422412	0.0792487	0.0133895	0.0490694	0.0489639	0.000124391	0.561043	0.438957	0.5610428	0.3949608
14040	-44.67757	-60.11852	15.44096	0.0757545	0.0580407	0.0065385	0.0072369	0.0220465	0.005029	0.019702	0.000853509	0.00628528	0.107431	0.067415	0.089802	0.0439528	0.0120932	0.0459889	0.0199835	0.0736898	0.0456187	0.120846	0.0423938	0.00655129	0.0280772	0.0400081	1.95684	0.425895	0.3615127	1.638487	0.0166346	0.135639	0.536191	1.86501	7.37253	60.1157	2.961886	4.532309	2.75679	0.0801348	0.0613967	0.00691657	0.00765535	0.0233213	0.00531979	0.0208412	0.000902861	0.00664871	0.113643	0.0713131	0.0949946	0.0464943	0.0127924	0.0486481	0.021139	0.0779507	0.0482565	0.127834	0.0448451	0.0069301	0.0297007	0.0423214	0.299152	0.700848	0.2991516	0.9453384
14076	-42.89494	-61.56261	18.66768	0.146589	0.0391622	0.0199538	0.187812	0.0281139	0.023108	0.0333592	0.0585846	0.028188	0.0343805	0.124313	0.0590082	0.186693	0.0211	0.0335609	0.0125326	0.172549	0.338337	0.052133	0.0681948	0.103493	0.028343	0.21791	0.701452	1.17913	0.6078201	1.39218	0.172356	0.424232	0.765278	1.30672	2.3572	5.80194	1.271295	2.290447	0.3569339	0.0726619	0.019412	0.00989077	0.0930951	0.0139356	0.0114542	0.0165356	0.0290394	0.0139723	0.0170418	0.0616196	0.0292493	0.0925406	0.0104589	0.0166355	0.0062122	0.0855295	0.167708	0.0258414	0.033803	0.0512999	0.0140492	0.108014	0.215837	0.784163	0.2158367	2.017419
14112	-34.12948	-56.69759	22.56811	0.109364	0.0602071	0.0124032	0.0877323	0.123244	0.0149359	0.0438597	0.0255934	0.000666408	0.200759	0.157394	0.144166	0.0365671	0.0240165	0.0348083	0.0578114	0.168154	0.0727547	0.00336484	0.0688709	0.288861	0.0143576	0.00337096	0.317269	1.40964	1.820503	0.1794967	0.279092	0.536648	0.823509	1.21432	1.86342	3.58305	0.9227903	0.09859729	0.1350426	0.0623774	0.0343401	0.00707438	0.0500394	0.0702939	0.00851891	0.025016	0.0145976	0.000380096	0.114506	0.0897722	0.0822272	0.0208566	0.0136982	0.0198534	0.0329736	0.0959092	0.0414967	0.00191919	0.0392816	0.164756	0.00818906	0.00192268	0.647543	0.352457	0.6475431	1.753262
14148	-39.06898	-55.46875	16.39977	0.197034	0.0633425	0.0174979	0.128302	0.139881	0.0624814	0.0805641	0.0548392	0.037836	0.0384597	0.0448336	0.120809	0.288651	0.00125122	0.303437	0.0161636	0.314721	0.022118	0.0138338	0.245777	0.0307355	0.0896754	0.435251	0.82278	1.10633	0.3277497	1.67225	0.198584	0.454575	0.781951	1.27885	2.19986	5.03565	1.168871	5.102217	0.4462208	0.0717141	0.0230546	0.00636865	0.0466978	0.0509122	0.0227412	0.0293227	0.0199597	0.0137711	0.0139981	0.016318	0.0439704	0.10506	0.000455403	0.110441	0.00588303	0.114548	0.00805022	0.00503505	0.0894551	0.0111867	0.032639	0.158417	0.285715	0.714285	0.2857147	2.747496
14184	-38.80224	-56.11019	17.30794	0.0716478	0.0388602	0.0115291	0.00599589	0.0327711	0.125276	0.0411354	0.0326682	0.0700725	0.0232207	0.0572659	0.18688	0.0306288	0.0910551	0.106729	0.0174704	0.208593	0.198423	0.00313387	0.0923119	0.0371345	0.0210535	0.0146334	1.64738	0.611572	0.4557094	1.544291	0.135306	0.377	0.737609	1.35573	2.65252	7.39063	1.446292	3.388762	1.616209	0.0471836	0.0255914	0.00759248	0.00394859	0.0215813	0.0825006	0.0270897	0.0215136	0.0461461	0.0152919	0.0377124	0.12307	0.0201706	0.0599642	0.0702866	0.0115051	0.137369	0.130671	0.00206381	0.0607919	0.0244549	0.0138647	0.00963682	0.954579	0.0454215	0.9545785	1.518491
14220	-34.41528	-56.42201	22.00673	0.0250876	0.0134984	0.0282899	0.00657354	0.059097	0.0163377	0.00553783	0.00552751	0.0263765	0.0352753	0.00945918	0.0799005	0.0388596	0.00224216	0.0412216	0.00787269	0.068449	0.0112361	0.0419538	0.00882367	0.0108884	0.0489558	0.000145983	0.884221	1.06947	1.584236	0.4157636	0.15939	0.408356	0.756225	1.32236	2.44885	6.27391	1.327843	0.2624379	0.4960716	0.0424056	0.0228164	0.0478186	0.0111113	0.0998919	0.0276157	0.00936062	0.00934318	0.0445842	0.0596259	0.0159889	0.135056	0.0656845	0.00378993	0.069677	0.0133072	0.1157	0.0189925	0.0709147	0.0149147	0.0184047	0.0827501	0.000246756	0.834827	0.165173	0.834827	0.5916097
14256	-39.89235	-60.80887	20.91651	0.0324474	0.00635371	0.130868	0.00447735	0.115055	0.0159688	0.224979	0.0699733	0.0159667	0.135345	0.255906	0.0612003	0.189077	0.0432686	0.0718073	0.0293304	0.0648708	0.0243015	0.0150701	0.0567883	0.134889	0.266156	0.0220995	0.159105	1.50454	1.377164	0.622836	0.108165	0.338004	0.712906	1.40271	2.95855	9.24514	1.608176	0.4522598	0.06345004	0.0163364	0.00319892	0.0658885	0.00225423	0.0579272	0.00803987	0.113271	0.0352297	0.00803881	0.0681428	0.128842	0.0308128	0.0951954	0.0217846	0.0361531	0.0147671	0.0326608	0.0122352	0.00758738	0.0285914	0.0679133	0.134003	0.0111265	0.619236	0.380764	0.6192357	1.986201
14292	-34.23891	-56.26867	22.02976	0.0435327	0.00497909	0.0297963	0.0303051	0.0137956	0.0083118	0.0164587	0.00307333	0.013904	0.049838	0.0543625	0.0493518	0.0377439	0.000480344	0.0044449	0.0623233	0.021475	0.0157792	0.101482	0.018458	0.0206098	0.0908377	0.109274	1.29814	0.821118	1.312003	0.6879967	0.89331	0.946463	0.98298	1.01731	1.05657	1.11943	0.08157813	0.5243865	0.9485636	0.054374	0.00621907	0.0372167	0.0378522	0.0172312	0.0103817	0.0205575	0.00383871	0.0173666	0.0622495	0.0679007	0.0616423	0.0471435	0.000599967	0.00555185	0.0778441	0.0268231	0.0197089	0.126755	0.0230548	0.0257424	0.11346	0.136487	0.955705	0.0442952	0.9557048	0.8006165
14328	-31.20765	-53.60008	22.39243	0.0410053	0.00240399	0.0758368	0.0655259	0.0733101	0.0114824	0.0369736	0.0287642	0.000843452	0.00090181	0.0375453	0.045472	0.226124	0.0026443	0.00406039	0.0540033	0.162591	0.261917	0.0331428	0.0659407	0.0133125	0.0397098	0.0963967	0.988821	1.00671	1.724518	0.2754824	0.602562	0.781099	0.92582	1.08012	1.28025	1.65958	0.3662812	0.1597446	0.5893394	0.029716	0.00174214	0.0549579	0.0474858	0.0531268	0.00832113	0.0267943	0.020845	0.000611239	0.000653529	0.0272086	0.0329529	0.163869	0.00191629	0.00294251	0.0391355	0.117828	0.189808	0.0240181	0.0477864	0.0096474	0.0287771	0.0698574	0.739663	0.260337	0.7396629	1.379907
14364	-39.99175	-63.30785	23.31611	0.0217079	0.00504131	0.0332927	0.00686843	0.15934	0.00707543	0.0397884	0.120806	0.015907	0.132689	0.0517223	0.0436204	0.0359595	0.0491906	0.0374336	0.043645	0.202865	0.0152717	0.0262846	0.0170236	0.031885	0.0654581	0.0653233	0.0716714	1.557	1.83389	0.1661098	0.147965	0.393808	0.747715	1.33741	2.53931	6.75834	1.381623	0.09057782	0.02761909	0.0176746	0.00410463	0.0271069	0.00559228	0.129735	0.00576081	0.0323957	0.0983604	0.0129515	0.108035	0.0421123	0.0355157	0.0292783	0.040051	0.0304784	0.0355357	0.165173	0.0124342	0.0214009	0.0138606	0.0259608	0.053296	0.0531862	0.629447	0.370553	0.6294465	1.228199
14400	-33.95721	-56.60287	22.64567	0.00141874	0.0104115	0.0113778	0.0128202	0.0724969	0.0343949	0.0188937	0.0518109	0.0363119	0.0723562	0.0284587	0.054368	0.000234367	0.00486834	0.0468162	0.0202678	0.0148186	0.0292408	0.000142062	0.00986588	0.0678758	0.0131296	0.0887007	0.355763	1.38654	1.308039	0.6919606	0.285785	0.542887	0.826483	1.20995	1.842	3.49913	0.9056541	0.5290059	0.1539495	0.00202365	0.0148507	0.0162289	0.0182864	0.103408	0.0490599	0.0269494	0.0739016	0.0517942	0.103207	0.0405927	0.077549	0.000334294	0.00694407	0.0667773	0.0289094	0.0211368	0.0417083	0.000202633	0.0140724	0.0968161	0.0187276	0.12652	0.537112	0.462888	0.537112	0.7010793
14436	-31.37363	-52.98043	21.6068	0.00237911	0.0295953	0.011623	0.0146806	0.0561679	0.00834687	0.066109	0.123689	0.00755345	0.0511021	0.0191942	0.247742	0.210567	0.0467681	0.0269387	0.0260846	0.170183	0.0408755	0.00470877	0.0635918	0.018209	0.0194546	0.00651554	1.1554	0.906762	1.195565	0.8044347	0.979673	0.990034	0.99688	1.00313	1.01007	1.02075	0.01484912	0.6728489	0.7645204	0.00187025	0.0232653	0.00913698	0.0115406	0.0441543	0.00656159	0.0519692	0.0972335	0.00593788	0.0401721	0.0150888	0.194754	0.16553	0.0367651	0.0211769	0.0205054	0.133784	0.0321328	0.00370163	0.0499904	0.0143144	0.0152936	0.00512196	0.33295	0.66705	0.3329496	1.27208
14472	-41.20844	-53.30315	12.0947	0.049177	0.0792141	0.0164113	0.00518467	0.047169	0.00924536	0.0295866	0.0128751	0.0250512	0.392601	0.148221	0.309363	0.442928	0.250158	0.027011	0.00675952	0.122952	0.0580667	0.0461418	0.0759461	0.0309944	0.370852	0.00948084	2.53726	0.0776444	0.4995598	1.50044	0.0990479	0.323796	0.703418	1.42163	3.08837	10.0961	1.671845	3.003525	19.60677	0.0191694	0.030878	0.00639722	0.00202101	0.0183867	0.00360388	0.011533	0.00501877	0.00976506	0.153038	0.0577771	0.120591	0.172655	0.0975127	0.010529	0.00263489	0.0479273	0.0226346	0.0179863	0.0296041	0.0120818	0.14456	0.00369567	0.941479	0.0585206	0.9414794	2.565389
14508	-33.72629	-49.61707	15.89078	0.00265886	0.0300194	0.00992349	0.00772567	0.00780175	0.00478193	0.00799222	0.00412658	0.00213177	0.018888	0.0119649	0.0703981	0.011403	0.0315109	0.00228754	0.00102688	0.0126179	0.0248505	0.0181514	0.0015472	0.0189374	0.00840855	0.0023161	1.52462	0.685231	0.1297931	1.870207	0.0886579	0.30676	0.691657	1.4458	3.25987	11.2793	1.751974	14.40914	1.33498	0.00853651	0.0963796	0.0318602	0.0248039	0.0250482	0.0153528	0.0256597	0.0132487	0.00684422	0.0606413	0.0384142	0.226019	0.0366103	0.101168	0.00734432	0.00329688	0.0405107	0.0797847	0.0582766	0.00496742	0.0608001	0.0269963	0.00743603	0.971965	0.0280348	0.9719652	0.3114699
14544	-37.16728	-54.36179	17.19451	0.0103654	0.0652823	0.0100417	0.0351116	0.144532	0.0640443	0.0182175	0.0131742	0.0166947	0.078448	0.0377187	0.107748	0.106218	0.0382297	0.0609025	0.0428883	0.0682779	0.0409527	0.0232282	0.0105023	0.0422623	0.146453	0.00351964	1.66152	0.603086	0.2773055	1.722694	0.213422	0.470834	0.790571	1.26491	2.12389	4.68556	1.11677	6.212262	1.653019	0.00874853	0.0550992	0.00847537	0.0296347	0.121987	0.0540543	0.0153759	0.0111192	0.0140905	0.0662113	0.0318352	0.0909406	0.08965	0.0322664	0.0514026	0.0361984	0.0576275	0.0345647	0.0196049	0.0088641	0.03567	0.123609	0.00297063	0.957891	0.0421088	0.9578912	1.184813
14580	-40.3474	-60.11611	19.76872	0.000639391	0.00383978	0.00726321	0.00245768	0.00123623	0.00605306	0.0077523	0.000197181	0.0030601	0.00813759	0.00356858	0.00567229	0.0100211	0.00649448	0.00314505	0.00243325	0.00580291	0.00673323	0.000152137	0.00219894	0.00701767	0.00231133	0.00192689	0.195517	1.48269	1.592392	0.4076081	0.00476778	0.073741	0.443349	2.25556	13.561	209.741	3.865435	0.2559722	0.07911968	0.00651679	0.0391358	0.074028	0.0250491	0.0125999	0.0616939	0.0790128	0.0020097	0.0311891	0.0829398	0.0363717	0.057813	0.102137	0.0661929	0.0320549	0.0248002	0.0591443	0.0686263	0.00155061	0.022412	0.0715254	0.0235575	0.0196392	0.902619	0.0973812	0.9026188	0.09811442
